split,hbar_s,pfail,label
train,1.132116,0.142263,0
train,0.404351,0.416959,1
train,1.023115,0.171115,0
train,1.224989,0.120988,0
train,1.617263,0.058923,0
train,0.918605,0.202961,0
train,0.817027,0.237956,0
train,0.924385,0.201090,0
train,1.420391,0.085062,0
train,1.215063,0.123124,0
train,0.914584,0.204271,1
train,1.279644,0.109794,0
train,1.133977,0.141808,1
train,1.439026,0.082195,0
train,0.854281,0.224658,0
train,0.985318,0.182150,0
train,0.962762,0.188995,1
train,0.587770,0.331020,0
train,1.203642,0.125621,0
train,1.191369,0.128353,0
train,1.101790,0.149857,1
train,1.017895,0.172607,0
train,0.604620,0.323571,0
train,0.952774,0.192088,0
train,0.980050,0.183731,0
train,0.819203,0.237164,0
train,1.043550,0.165374,0
train,1.241418,0.117524,0
train,1.760165,0.044885,0
train,1.161102,0.135308,0
train,1.190143,0.128629,0
train,1.073944,0.157121,1
train,0.428430,0.405254,0
train,1.090720,0.152711,0
train,1.121081,0.144989,0
train,1.962135,0.030375,0
train,1.032674,0.168410,0
train,1.205542,0.125203,0
train,1.087851,0.153458,0
train,0.690963,0.286839,0
train,1.499988,0.073420,0
train,1.363177,0.094440,0
train,1.376861,0.092116,0
train,0.781714,0.251051,0
train,1.590978,0.061919,0
train,0.609352,0.321495,0
train,1.305400,0.104840,0
train,1.866659,0.036559,0
train,0.753312,0.261926,1
train,0.901796,0.208476,0
train,1.134878,0.141588,0
train,0.923784,0.201284,0
train,0.557268,0.344721,0
train,1.123997,0.144264,0
train,0.728194,0.271793,0
train,1.265757,0.112549,0
train,0.778202,0.252380,0
train,1.642477,0.056178,0
train,0.825861,0.234754,0
train,0.987278,0.181564,0
train,1.384731,0.090803,0
train,0.669197,0.295862,0
train,1.179611,0.131018,0
train,1.557500,0.065941,0
train,0.537381,0.353796,0
train,1.164622,0.134483,0
train,1.190959,0.128446,0
train,1.373638,0.092659,0
train,0.667067,0.296754,1
train,0.637840,0.309146,0
train,1.282680,0.109199,0
train,1.203945,0.125555,0
train,1.187672,0.129186,0
train,1.221257,0.121788,0
train,0.861991,0.221972,0
train,1.181289,0.130635,1
train,1.202575,0.125857,0
train,0.849977,0.226167,0
train,1.753021,0.045504,0
train,1.265842,0.112532,0
train,0.683044,0.290103,0
train,1.329794,0.100331,0
train,0.758861,0.259778,0
train,1.375480,0.092349,0
train,1.505508,0.072670,0
train,0.812761,0.239512,0
train,1.437182,0.082475,0
train,1.244473,0.116889,0
train,1.387721,0.090309,0
train,1.763878,0.044566,0
train,1.014114,0.173694,0
train,0.836192,0.231048,1
train,0.788670,0.248434,1
train,0.814466,0.238889,0
train,1.073014,0.157368,1
train,1.219403,0.122186,0
train,1.196842,0.127129,0
train,1.389514,0.090014,0
train,1.104551,0.149152,0
train,1.608737,0.059880,0
train,1.007370,0.175646,0
train,2.052059,0.025485,0
train,1.318984,0.102307,0
train,0.799995,0.244213,0
train,0.725188,0.272989,1
train,1.268865,0.111927,0
train,1.021788,0.171494,0
train,1.349900,0.096745,1
train,1.265633,0.112574,1
train,1.074510,0.156971,0
train,0.803622,0.242871,1
train,0.569803,0.339057,0
train,0.943720,0.194925,1
train,1.399740,0.088346,0
train,1.174933,0.132091,0
train,0.663991,0.298045,0
train,1.160613,0.135423,0
train,1.234861,0.118896,0
train,0.790650,0.247693,0
train,1.153804,0.137032,0
train,1.120373,0.145165,0
train,0.699960,0.283158,0
train,1.225226,0.120938,0
train,1.296275,0.106572,0
train,1.479068,0.076330,0
train,1.468831,0.077792,0
train,0.617816,0.317799,0
train,0.771761,0.254828,0
train,1.280262,0.109672,1
train,1.279825,0.109758,0
train,1.280267,0.109671,0
train,2.448456,0.011661,0
train,1.299812,0.105898,0
train,1.497448,0.073768,0
train,1.433901,0.082975,0
train,1.327987,0.100659,0
train,0.989656,0.180856,0
train,1.365639,0.094018,0
train,0.829511,0.233440,0
train,1.017113,0.172831,1
train,0.930123,0.199246,0
train,1.128656,0.143113,0
train,1.910130,0.033606,0
train,0.446457,0.396560,1
train,1.340191,0.098462,0
train,0.535549,0.354638,0
train,0.934824,0.197744,1
train,1.481133,0.076038,0
train,1.122498,0.144636,0
train,0.722789,0.273946,0
train,0.849644,0.226284,0
train,1.337859,0.098879,0
train,0.844372,0.228143,0
train,1.175761,0.131901,0
train,1.115950,0.146271,0
train,0.871940,0.218542,1
train,1.850380,0.037728,0
train,1.321872,0.101776,0
train,0.391200,0.423392,1
train,1.165259,0.134334,0
train,0.868375,0.219767,1
train,1.398352,0.088570,0
train,0.822618,0.235926,1
train,1.059842,0.160907,1
train,1.276746,0.110364,0
train,1.403014,0.087818,1
train,0.679896,0.291406,0
train,0.982925,0.182867,0
train,0.933769,0.198080,0
train,0.871335,0.218749,0
train,1.717909,0.048666,0
train,1.241744,0.117456,0
train,0.658691,0.300276,1
train,1.421252,0.084928,0
train,1.842755,0.038288,0
train,1.461363,0.078874,0
train,0.568221,0.339770,1
train,0.930518,0.199119,1
train,1.543419,0.067704,0
train,0.852316,0.225346,1
train,1.255337,0.114656,0
train,1.371122,0.093085,0
train,0.775574,0.253377,0
train,1.079166,0.155737,0
train,0.100000,0.568532,0
train,0.741464,0.266551,0
train,1.011601,0.174419,0
train,0.663276,0.298345,0
train,1.671344,0.053182,0
train,0.599451,0.325847,1
train,0.945984,0.194213,0
train,1.145759,0.138953,0
train,1.604446,0.060367,0
train,0.597448,0.326731,0
train,1.507107,0.072454,0
train,1.103582,0.149399,0
train,0.756472,0.260701,0
train,1.261736,0.113358,0
train,1.169671,0.133307,0
train,0.889924,0.212437,1
train,1.124431,0.144157,0
train,0.965140,0.188264,0
train,1.139731,0.140408,0
train,1.331746,0.099978,0
train,1.655106,0.054848,0
train,0.666765,0.296881,0
train,1.846562,0.038008,0
train,0.416769,0.410910,0
train,1.046875,0.164454,0
train,1.305911,0.104744,1
train,1.198347,0.126794,1
train,0.882055,0.215093,0
train,1.027157,0.169967,0
train,0.927450,0.200103,0
train,0.893722,0.211164,0
train,1.397361,0.088731,0
train,1.224955,0.120995,1
train,0.857482,0.223540,1
train,1.414860,0.085931,0
train,1.207555,0.124761,0
train,1.384502,0.090841,0
train,1.320370,0.102052,0
train,0.809852,0.240578,0
train,0.903937,0.207768,0
train,1.361553,0.094720,0
train,1.313630,0.103299,0
train,1.092684,0.152201,0
train,1.141065,0.140085,1
train,1.547183,0.067228,0
train,0.892950,0.211422,0
train,1.291484,0.107491,0
train,1.029233,0.169380,0
train,1.023812,0.170917,0
train,1.484572,0.075554,0
train,1.388896,0.090115,0
train,1.384728,0.090804,0
train,1.556918,0.066013,0
train,1.107351,0.148440,0
train,1.338684,0.098731,0
train,0.991407,0.180336,0
train,1.213458,0.123472,0
train,1.054450,0.162375,0
train,1.133949,0.141815,0
train,1.308305,0.104294,0
train,0.813623,0.239197,1
train,1.832336,0.039066,0
train,0.747894,0.264035,1
train,0.675034,0.293427,0
train,1.505339,0.072693,0
train,1.377082,0.092079,0
train,1.318442,0.102407,0
train,1.319921,0.102135,0
train,1.095714,0.151418,0
train,0.785961,0.249451,0
train,1.126532,0.143637,0
train,0.862993,0.221625,1
train,1.441292,0.081852,0
train,1.048530,0.163998,0
train,0.811076,0.240129,0
train,0.987515,0.181494,1
train,1.244526,0.116878,0
train,0.902696,0.208178,0
train,0.812223,0.239709,1
train,1.185291,0.129725,0
train,1.185738,0.129624,0
train,0.922570,0.201676,0
train,0.935137,0.197644,1
train,1.181217,0.130651,0
train,0.593170,0.328623,0
train,0.607388,0.322356,1
train,0.848545,0.226671,0
train,1.025293,0.170496,0
train,1.208818,0.124484,0
train,1.616375,0.059022,0
train,1.400181,0.088274,0
train,1.044022,0.165243,0
train,1.093344,0.152031,0
train,0.749115,0.263559,0
train,1.093520,0.151985,0
train,0.998969,0.178102,0
train,1.212951,0.123583,1
train,0.810469,0.240352,0
train,1.281771,0.109377,0
train,1.636459,0.056822,0
train,1.061934,0.160341,0
train,1.240599,0.117694,0
train,1.341550,0.098220,0
train,0.959573,0.189978,1
train,1.178432,0.131288,0
train,1.104407,0.149189,0
train,1.134187,0.141757,0
train,0.829447,0.233463,1
train,1.108579,0.148129,0
train,1.274299,0.110847,0
train,1.607900,0.059975,0
train,1.435745,0.082693,0
train,1.853614,0.037493,0
train,0.831428,0.232752,0
train,1.405312,0.087449,0
train,1.164170,0.134589,1
train,1.866431,0.036576,0
train,0.817096,0.237931,1
train,0.806097,0.241958,1
train,0.890213,0.212340,0
train,0.356636,0.440419,0
train,0.915986,0.203813,0
train,0.834304,0.231722,0
train,1.152638,0.137309,0
train,1.219615,0.122141,0
train,1.756660,0.045187,0
train,1.432648,0.083166,0
train,0.898084,0.209709,0
train,0.785555,0.249604,1
train,1.272172,0.111269,0
train,0.637918,0.309112,0
train,1.741011,0.046563,0
train,1.512804,0.071689,0
train,0.935789,0.197437,0
train,0.500403,0.370950,1
train,1.573855,0.063947,0
train,1.059911,0.160889,0
train,1.533236,0.069006,0
train,0.541950,0.351701,0
train,0.890219,0.212338,1
train,1.101835,0.149846,1
train,1.116443,0.146147,0
train,0.942477,0.195317,0
train,1.317997,0.102489,0
train,0.726333,0.272533,1
train,1.050167,0.163548,0
train,1.142103,0.139834,0
train,1.280054,0.109713,0
train,1.349065,0.096892,0
train,0.706375,0.280550,1
train,0.563060,0.342098,0
train,1.547187,0.067228,0
train,1.216310,0.122854,0
train,0.838030,0.230393,1
train,1.642903,0.056132,0
train,1.140486,0.140225,0
train,1.512754,0.071695,0
train,1.123631,0.144355,0
train,1.821262,0.039909,0
train,1.714369,0.048996,0
train,1.012863,0.174055,0
train,1.440050,0.082040,0
train,1.325882,0.101042,0
train,1.579021,0.063328,0
train,0.762277,0.258461,0
train,1.340118,0.098475,0
train,1.470449,0.077559,0
train,0.484441,0.378460,0
train,0.685860,0.288940,1
train,0.386269,0.425811,1
train,1.005708,0.176130,0
train,1.351140,0.096528,0
train,1.625825,0.057977,0
train,1.125933,0.143785,0
train,1.670015,0.053317,0
train,0.616964,0.318170,1
train,0.503816,0.369353,0
train,1.080558,0.155370,0
train,1.234423,0.118988,0
train,1.088557,0.153274,1
train,0.376395,0.430666,0
train,1.068808,0.158492,0
train,0.643436,0.306752,0
train,1.334385,0.099502,0
train,1.228309,0.120281,0
train,0.771042,0.255102,1
train,0.920147,0.202461,0
train,0.729275,0.271364,0
train,1.078062,0.156029,0
train,1.434300,0.082914,0
train,0.754996,0.261273,0
train,1.276416,0.110429,0
train,0.914410,0.204327,0
train,0.822495,0.235971,0
train,1.062539,0.160178,0
train,0.737665,0.268045,1
train,0.906223,0.207013,1
train,0.680743,0.291056,0
train,1.787654,0.042577,0
train,1.112342,0.147178,0
train,0.855096,0.224373,0
train,1.174893,0.132101,0
train,1.060685,0.160679,0
train,1.022661,0.171245,0
train,1.314958,0.103052,0
train,1.365128,0.094106,0
train,0.914325,0.204355,0
train,0.898464,0.209582,0
train,1.003732,0.176707,0
train,0.294328,0.471445,1
train,0.569683,0.339112,0
train,1.578406,0.063402,0
train,1.675739,0.052740,0
train,1.012837,0.174062,0
train,1.301795,0.105521,0
train,1.208938,0.124458,0
train,2.177608,0.019919,0
train,1.491851,0.074540,0
train,1.055229,0.162162,0
train,0.765561,0.257199,0
train,0.537744,0.353630,0
train,1.171212,0.132950,0
train,0.835277,0.231374,1
train,0.602211,0.324631,0
train,0.873699,0.217939,0
train,0.721458,0.274478,0
train,1.690500,0.051278,0
train,1.408574,0.086927,1
train,1.097210,0.151033,0
train,1.617980,0.058843,0
train,1.127079,0.143502,0
train,0.798551,0.244748,1
train,1.633093,0.057185,0
train,1.288619,0.108045,0
train,0.736964,0.268322,1
train,1.033381,0.168211,0
train,0.793534,0.246615,0
train,0.616020,0.318581,0
train,1.424162,0.084475,0
train,1.768296,0.044190,0
train,0.610501,0.320992,0
train,1.297039,0.106426,0
train,0.872275,0.218427,0
train,0.929506,0.199443,0
train,0.892662,0.211519,0
train,0.797603,0.245100,1
train,1.116983,0.146012,0
train,0.809167,0.240829,0
train,1.194660,0.127616,0
train,1.082417,0.154881,1
train,1.016368,0.173045,0
train,0.782353,0.250810,0
train,0.898130,0.209693,0
train,1.364387,0.094233,0
train,1.275321,0.110645,0
train,0.757856,0.260166,0
train,1.134766,0.141615,0
train,1.362985,0.094473,1
train,0.515708,0.363808,0
train,1.290176,0.107744,0
train,0.868082,0.219868,0
train,1.299710,0.105917,0
train,0.832859,0.232239,0
train,0.468291,0.386117,0
train,0.530360,0.357026,0
train,1.116830,0.146050,1
train,1.190903,0.128458,1
train,0.783489,0.250382,0
train,1.323507,0.101476,0
train,0.518468,0.362526,1
train,1.076872,0.156344,0
train,0.676144,0.292965,1
train,0.871857,0.218570,0
train,1.116590,0.146110,0
train,0.798855,0.244635,1
train,0.965406,0.188182,0
train,1.452202,0.080221,0
train,0.898088,0.209707,0
train,1.392492,0.089525,0
train,0.704603,0.281270,0
train,1.285431,0.108663,0
train,1.604549,0.060355,0
train,0.234924,0.501234,0
train,0.821087,0.236481,1
train,1.301975,0.105487,0
train,1.028934,0.169464,0
train,1.229901,0.119943,1
train,0.888605,0.212881,0
train,1.130306,0.142707,0
train,1.045513,0.164830,0
train,1.508724,0.072236,0
train,1.189047,0.128876,0
train,1.218161,0.122454,1
train,0.955843,0.191133,0
train,0.929338,0.199497,0
train,0.948605,0.193391,0
train,1.238058,0.118225,0
train,0.952655,0.192125,0
train,1.201421,0.126112,0
train,1.826390,0.039517,0
train,1.404894,0.087516,0
train,0.985892,0.181979,0
train,1.520425,0.070677,0
train,0.957174,0.190721,0
train,0.386656,0.425621,0
train,0.747170,0.264317,1
train,0.445223,0.397153,1
train,0.976970,0.184661,0
train,1.106446,0.148670,0
train,1.686753,0.051646,0
train,1.214425,0.123262,0
train,1.023315,0.171058,0
train,1.390292,0.089886,0
train,0.326103,0.455580,0
train,1.182465,0.130367,0
train,1.369803,0.093309,0
train,0.582495,0.333370,1
train,1.500314,0.073376,0
train,1.218474,0.122387,1
train,0.954649,0.191504,1
train,1.321474,0.101849,0
train,1.894743,0.034624,0
train,1.163653,0.134710,1
train,1.186877,0.129366,0
train,0.939224,0.196346,0
train,0.802554,0.243265,0
train,1.390618,0.089832,0
train,0.800371,0.244074,1
train,1.125048,0.144004,0
train,0.932820,0.198383,0
train,1.267643,0.112171,0
train,1.216782,0.122752,1
train,1.463139,0.078616,0
train,0.921494,0.202024,0
train,1.005544,0.176178,0
train,0.757433,0.260330,0
train,0.944497,0.194680,1
train,1.232055,0.119487,0
train,1.364946,0.094137,0
train,0.777242,0.252744,0
train,1.404362,0.087601,0
train,1.574473,0.063872,0
train,1.244702,0.116841,0
train,1.756879,0.045169,0
train,0.829174,0.233561,0
train,0.664371,0.297885,0
train,0.477448,0.381769,1
train,1.623616,0.058220,0
train,1.329028,0.100470,0
train,1.080545,0.155373,0
train,1.197989,0.126874,0
train,0.706079,0.280671,0
train,1.956013,0.030739,0
train,1.145227,0.139081,0
train,1.138288,0.140758,0
train,1.354018,0.096025,0
train,1.268353,0.112029,1
train,1.178359,0.131305,0
train,0.823334,0.235667,1
train,1.265014,0.112698,0
train,1.758709,0.045010,0
train,1.570897,0.064303,0
train,1.657615,0.054588,0
train,0.921075,0.202160,0
train,0.753638,0.261800,0
train,1.055975,0.161959,0
train,1.119504,0.145382,0
train,1.482967,0.075780,0
train,0.507637,0.367567,1
train,1.635343,0.056942,0
train,1.044697,0.165056,0
train,0.950592,0.192769,0
train,0.745763,0.264867,0
train,0.520800,0.361445,0
train,1.388110,0.090245,0
train,1.125661,0.143852,0
train,0.648514,0.304587,0
train,0.646722,0.305350,0
train,0.982475,0.183002,1
train,1.684158,0.051901,0
train,1.009143,0.175131,0
train,0.573900,0.337216,1
train,1.013990,0.173730,1
train,1.004547,0.176469,0
train,0.156090,0.540719,0
train,1.080997,0.155255,0
train,1.019173,0.172241,1
train,1.343672,0.097843,0
train,1.747135,0.046020,0
train,1.494298,0.074201,0
train,1.005889,0.176077,0
train,0.712716,0.277988,0
train,2.000676,0.028177,0
train,1.120726,0.145077,1
train,1.104875,0.149070,0
train,1.091556,0.152494,1
train,1.169330,0.133387,1
train,1.049474,0.163738,0
train,0.899218,0.209331,0
train,0.908599,0.206231,0
train,1.088536,0.153279,0
train,0.909801,0.205836,0
train,0.850504,0.225982,0
train,1.137251,0.141010,0
train,1.010758,0.174663,0
train,1.626398,0.057914,0
train,0.172161,0.532695,0
train,1.482027,0.075912,0
train,1.536130,0.068633,0
train,0.374313,0.431691,1
train,0.980059,0.183728,0
train,0.969996,0.186778,0
train,0.607371,0.322363,0
train,0.827764,0.234068,0
train,0.711298,0.278559,0
train,1.713295,0.049097,0
train,1.427487,0.083960,0
train,1.545044,0.067498,0
train,1.352585,0.096275,0
train,0.704832,0.281176,0
train,0.916418,0.203673,0
train,1.271281,0.111446,0
train,0.672255,0.294585,0
train,1.349549,0.096807,0
train,1.015886,0.173184,0
train,0.968813,0.187140,0
train,1.348836,0.096932,0
train,1.255492,0.114624,1
train,0.973662,0.185663,0
train,1.505765,0.072635,0
train,0.721628,0.274410,0
train,1.315577,0.102937,0
train,1.307585,0.104429,0
train,0.991659,0.180261,0
train,1.214147,0.123323,0
train,0.662110,0.298836,0
train,1.423409,0.084592,0
train,1.035284,0.167677,0
train,0.917047,0.203468,1
train,1.467153,0.078034,0
train,0.853480,0.224938,0
train,0.607039,0.322509,0
train,0.555180,0.345669,0
train,1.312103,0.103583,0
train,0.651850,0.303170,0
train,1.714178,0.049014,0
train,0.371325,0.433164,1
train,1.693760,0.050961,0
train,1.173856,0.132339,0
train,1.066150,0.159205,1
train,0.909278,0.206008,0
train,1.239698,0.117882,0
train,1.086828,0.153725,0
train,1.486156,0.075332,0
train,1.139980,0.140348,0
train,1.152606,0.137316,0
train,0.972736,0.185944,0
train,1.080069,0.155499,0
train,1.207731,0.124722,0
train,0.501441,0.370464,1
train,0.628135,0.313324,0
train,1.360142,0.094963,0
train,1.159803,0.135613,0
train,1.035606,0.167587,0
train,1.106452,0.148668,1
train,1.221654,0.121702,0
train,0.911084,0.205415,1
train,0.827593,0.234130,0
train,1.168546,0.133569,0
train,0.757570,0.260277,1
train,1.242888,0.117218,0
train,0.504096,0.369222,0
train,1.460204,0.079043,0
train,1.265409,0.112619,0
train,1.189610,0.128749,0
train,1.443942,0.081453,0
train,1.682916,0.052024,0
train,1.455030,0.079803,0
train,0.455694,0.392130,1
train,0.652148,0.303044,0
train,0.881313,0.215344,0
train,1.109132,0.147989,1
train,1.281181,0.109492,0
train,0.845990,0.227571,0
train,1.165368,0.134309,1
train,0.835616,0.231253,0
train,0.885969,0.213769,0
train,0.607669,0.322233,0
train,0.776868,0.252885,0
train,0.626910,0.313853,1
train,0.758444,0.259939,0
train,1.468775,0.077800,1
train,0.767710,0.256375,0
train,2.021334,0.027063,0
train,1.272661,0.111171,0
train,1.164693,0.134467,0
train,0.799575,0.244369,0
train,1.345108,0.097589,0
train,0.898527,0.209561,0
train,1.142703,0.139689,0
train,1.996030,0.028433,0
train,1.066379,0.159143,0
train,1.502246,0.073112,0
train,0.853888,0.224795,0
train,1.087754,0.153483,0
train,1.719780,0.048492,0
train,0.880562,0.215599,0
train,1.734357,0.047160,0
train,1.347713,0.097130,0
train,0.903137,0.208032,1
train,1.321343,0.101873,0
train,1.440394,0.081988,0
train,1.317633,0.102557,0
train,0.550421,0.347833,0
train,0.845502,0.227743,1
train,1.013368,0.173909,0
train,1.073948,0.157120,0
train,1.317235,0.102630,0
train,1.162195,0.135051,0
train,0.632629,0.311385,1
train,1.233069,0.119273,0
train,1.313705,0.103285,0
train,1.295927,0.106638,0
train,1.478273,0.076442,0
train,1.391873,0.089626,0
train,1.260713,0.113564,0
train,1.075442,0.156723,1
train,0.518664,0.362435,1
train,1.250366,0.115673,0
train,1.172691,0.132608,0
train,1.195053,0.127528,1
train,0.653138,0.302624,0
train,0.721630,0.274409,0
train,1.468603,0.077824,0
train,1.086156,0.153901,0
train,1.338525,0.098759,0
train,1.109911,0.147791,0
train,1.110415,0.147664,0
train,1.428399,0.083819,0
train,0.919384,0.202708,0
train,1.133642,0.141890,0
train,0.938204,0.196669,0
train,0.947926,0.193603,1
train,0.991790,0.180222,0
train,1.177747,0.131445,0
train,0.932438,0.198505,0
train,1.539515,0.068200,0
train,0.786887,0.249103,0
train,1.034595,0.167871,1
train,0.946094,0.194178,0
train,1.606442,0.060140,0
train,1.168794,0.133511,0
train,1.461146,0.078906,0
train,0.580054,0.334460,0
train,1.193468,0.127883,1
train,1.411371,0.086483,0
train,1.128799,0.143078,0
train,1.472918,0.077205,0
train,0.918949,0.202850,0
train,1.593272,0.061652,0
train,1.904614,0.033968,0
train,0.973007,0.185862,0
train,0.944074,0.194814,0
train,1.608685,0.059886,0
train,1.652850,0.055083,0
train,0.916999,0.203483,1
train,0.952935,0.192038,1
train,1.001375,0.177396,0
train,0.629442,0.312759,0
train,0.778472,0.252278,1
train,0.748551,0.263779,0
train,0.831271,0.232808,0
train,1.087860,0.153456,0
train,1.181975,0.130479,0
train,1.642675,0.056157,0
train,0.750576,0.262990,1
train,1.444513,0.081368,0
train,1.025104,0.170550,0
train,1.082688,0.154810,0
train,1.336187,0.099178,0
train,0.707047,0.280278,0
train,1.233843,0.119110,1
train,1.158258,0.135977,1
train,1.272358,0.111232,0
train,1.201209,0.126159,1
train,1.959355,0.030540,1
train,0.876791,0.216883,1
train,0.914151,0.204412,1
train,0.881901,0.215145,0
train,0.905583,0.207224,0
train,0.876915,0.216841,0
train,1.516156,0.071242,0
train,1.597176,0.061200,1
train,0.900239,0.208993,0
train,0.808676,0.241010,1
train,1.264995,0.112702,0
train,0.906722,0.206849,1
train,1.321526,0.101840,1
train,1.171023,0.132994,0
train,0.569490,0.339199,0
train,1.641627,0.056268,0
train,1.728557,0.047686,0
train,0.885524,0.213919,0
train,0.964304,0.188521,0
train,1.200053,0.126415,0
train,1.217060,0.122692,0
train,1.330490,0.100205,0
train,1.803572,0.041293,0
train,1.038068,0.166898,0
train,0.820596,0.236659,0
train,0.617238,0.318050,1
train,0.844174,0.228212,0
train,1.088406,0.153313,0
train,1.728095,0.047728,0
train,0.918836,0.202886,1
train,1.178326,0.131312,0
train,1.094252,0.151796,0
train,1.515938,0.071271,0
train,1.984426,0.029084,0
train,0.914196,0.204397,0
train,0.928696,0.199703,0
train,1.465456,0.078279,1
train,1.338662,0.098735,0
train,1.746348,0.046089,0
train,1.304375,0.105033,0
train,0.974248,0.185485,0
train,1.306729,0.104590,0
train,1.488046,0.075068,0
train,1.387169,0.090400,0
train,1.277546,0.110206,1
train,1.473336,0.077145,0
train,1.509253,0.072165,0
train,1.583756,0.062767,0
train,1.327048,0.100830,1
train,1.041509,0.165940,1
train,1.151350,0.137615,0
train,1.522278,0.070433,0
train,0.814073,0.239033,1
train,1.229036,0.120127,0
train,0.962331,0.189127,0
train,1.110061,0.147754,0
train,1.547458,0.067194,0
train,1.166885,0.133955,0
train,1.116253,0.146195,0
train,0.624050,0.315091,1
train,1.361189,0.094782,0
train,1.325919,0.101035,0
train,1.857139,0.037239,0
train,0.992278,0.180078,0
train,1.176703,0.131685,0
train,1.187284,0.129274,0
train,1.652109,0.055161,0
train,1.066647,0.159071,0
train,1.197658,0.126947,0
train,1.312764,0.103460,0
train,1.165313,0.134322,0
train,0.943748,0.194916,0
train,1.167931,0.133711,0
train,1.475771,0.076798,0
train,0.740720,0.266844,0
train,1.146539,0.138766,0
train,0.854958,0.224421,1
train,1.518266,0.070962,0
train,0.566885,0.340372,1
train,0.904377,0.207622,1
train,1.232024,0.119494,0
train,1.647933,0.055600,0
train,1.076987,0.156313,0
train,0.905680,0.207192,0
train,1.758405,0.045037,0
train,0.593195,0.328612,0
train,0.330418,0.453432,0
train,1.254005,0.114927,0
train,0.924281,0.201124,1
train,0.742569,0.266118,0
train,1.347925,0.097092,0
train,1.185330,0.129716,0
train,0.902572,0.208219,0
train,0.651893,0.303152,0
train,1.405360,0.087441,0
train,1.327570,0.100735,0
train,1.065288,0.159436,0
train,1.746323,0.046092,0
train,0.725470,0.272877,1
train,0.566066,0.340741,1
train,0.857832,0.223418,0
train,1.084045,0.154453,1
train,1.185169,0.129753,1
train,1.015567,0.173276,0
train,1.223219,0.121367,0
train,0.661961,0.298898,0
train,1.605318,0.060268,0
train,1.071247,0.157839,1
train,1.491054,0.074650,0
train,1.219954,0.122068,1
train,1.259864,0.113736,0
train,1.299419,0.105972,1
train,1.256698,0.114379,0
train,1.324953,0.101212,0
train,1.565203,0.064994,0
train,1.168782,0.133514,0
train,1.348151,0.097052,0
train,1.068593,0.158549,1
train,1.604041,0.060413,0
train,0.863263,0.221532,1
train,1.730329,0.047524,0
train,1.085945,0.153956,0
train,0.599229,0.325945,0
train,1.144837,0.139175,0
train,0.861632,0.222097,0
train,1.394225,0.089242,0
train,0.871582,0.218665,0
train,0.943836,0.194889,0
train,0.438661,0.400312,0
train,0.941693,0.195565,0
train,0.251642,0.492842,0
train,0.545634,0.350017,1
train,1.366145,0.093932,0
train,1.375030,0.092424,1
train,1.248910,0.115972,0
train,0.761558,0.258738,0
train,1.083301,0.154649,0
train,1.098739,0.150639,0
train,0.694572,0.285359,0
train,1.626189,0.057937,0
train,1.407077,0.087166,0
train,1.022663,0.171244,0
train,1.109410,0.147918,0
train,1.172934,0.132552,0
train,0.385393,0.426242,0
train,1.013488,0.173875,0
train,0.861306,0.222210,1
train,0.749433,0.263435,0
train,1.001615,0.177326,0
train,1.729190,0.047628,0
train,1.324295,0.101332,0
