split,hbar_s,pfail,label
train,1.004001,0.177274,0
train,1.729636,0.051931,0
train,1.321495,0.105819,0
train,0.821735,0.233096,1
train,1.475359,0.081317,0
train,1.836647,0.042840,0
train,1.509740,0.076600,0
train,0.744189,0.260273,1
train,1.054730,0.163738,1
train,1.580073,0.067722,0
train,0.987699,0.181806,1
train,1.333146,0.103757,0
train,1.432390,0.087585,0
train,0.921921,0.201008,0
train,1.182142,0.133408,0
train,0.227620,0.482616,0
train,0.892684,0.210017,0
train,1.124230,0.146559,0
train,0.825665,0.231772,0
train,1.689723,0.055768,0
train,0.770958,0.250664,1
train,1.067987,0.160341,0
train,1.239222,0.121437,0
train,1.632382,0.061748,0
train,0.769241,0.251273,0
train,1.548949,0.071526,0
train,1.203070,0.128907,0
train,0.905547,0.206017,0
train,1.338631,0.102798,0
train,1.259718,0.117370,0
train,1.019935,0.172930,1
train,1.220941,0.125167,0
train,1.084406,0.156212,0
train,1.234055,0.122482,0
train,1.398639,0.092812,0
train,1.675805,0.057167,0
train,0.828655,0.230769,0
train,1.839910,0.042589,0
train,0.614374,0.310125,0
train,1.154464,0.139564,0
train,1.376495,0.096391,1
train,1.284298,0.112649,1
train,1.013190,0.174759,0
train,1.137563,0.143439,0
train,1.052100,0.164419,0
train,1.023191,0.172053,0
train,1.454881,0.084252,0
train,1.307105,0.108417,1
train,0.992127,0.180566,1
train,1.469880,0.082093,0
train,1.292190,0.111168,0
train,1.443859,0.085871,0
train,1.388889,0.094373,0
train,0.951301,0.192249,0
train,1.031946,0.169712,0
train,1.424188,0.088830,0
train,1.383111,0.095309,0
train,1.193730,0.130900,0
train,1.235198,0.122250,1
train,1.583299,0.067338,0
train,1.022529,0.172231,0
train,1.364129,0.098443,0
train,1.139342,0.143027,0
train,1.134696,0.144105,0
train,1.529633,0.073986,0
train,1.447625,0.085315,0
train,1.444053,0.085842,0
train,1.591644,0.066356,0
train,1.206301,0.128224,0
train,1.404586,0.091871,0
train,1.106920,0.150693,0
train,1.297250,0.110228,0
train,1.160957,0.138099,0
train,1.229099,0.123491,0
train,1.378547,0.096054,0
train,0.954534,0.191304,1
train,1.827716,0.043537,0
train,0.898195,0.208296,1
train,0.835743,0.228403,0
train,1.547433,0.071717,0
train,1.437499,0.086818,0
train,1.387236,0.094640,0
train,1.388504,0.094435,0
train,1.196326,0.130343,0
train,0.930824,0.198323,0
train,1.222741,0.124795,0
train,0.996851,0.179251,1
train,1.492536,0.078928,0
train,1.155883,0.139243,0
train,0.952351,0.191942,0
train,1.103584,0.151500,1
train,1.323879,0.105394,0
train,1.030883,0.169995,0
train,0.953334,0.191654,1
train,1.273106,0.114778,0
train,1.273490,0.114704,0
train,1.047917,0.165506,0
train,1.058689,0.162718,0
train,1.269615,0.115449,0
train,0.765575,0.252577,0
train,0.777761,0.248260,1
train,0.984467,0.182715,0
train,1.135966,0.143810,0
train,1.293272,0.110967,0
train,1.642607,0.060640,0
train,1.457298,0.083901,0
train,1.152018,0.140119,0
train,1.194295,0.130778,0
train,0.899241,0.207971,0
train,1.194446,0.130746,0
train,1.113402,0.149133,0
train,1.296816,0.110309,1
train,0.951831,0.192094,0
train,1.355804,0.099847,0
train,1.659822,0.058815,0
train,1.167372,0.136664,0
train,1.320514,0.105995,0
train,1.407043,0.091485,0
train,1.079634,0.157403,1
train,1.267228,0.115910,0
train,1.203778,0.128757,0
train,1.229303,0.123449,0
train,0.968097,0.187375,1
train,1.207353,0.128002,0
train,1.349399,0.100938,0
train,1.635343,0.061425,0
train,1.487781,0.079583,0
train,1.845955,0.042126,0
train,0.969796,0.186887,0
train,1.461696,0.083265,0
train,1.255003,0.118295,1
train,1.856941,0.041297,0
train,0.957511,0.190436,1
train,0.948083,0.193194,0
train,1.020182,0.172864,0
train,0.562831,0.331314,0
train,1.042273,0.166983,0
train,0.972260,0.186181,0
train,1.245118,0.120255,0
train,1.302527,0.109255,0
train,1.762851,0.048930,0
train,1.485127,0.079951,0
train,1.026929,0.171050,0
train,0.930476,0.198427,1
train,1.347576,0.101251,0
train,0.803930,0.239157,0
train,1.749438,0.050121,0
train,1.553832,0.070917,0
train,1.059247,0.162574,0
train,0.686060,0.281945,1
train,1.606162,0.064678,0
train,1.165638,0.137051,0
train,1.571345,0.068769,0
train,0.721672,0.268539,0
train,1.020187,0.172862,1
train,1.201573,0.129225,0
train,1.214094,0.126589,0
train,1.064980,0.161106,0
train,1.386855,0.094701,0
train,0.879714,0.214107,1
train,1.157286,0.138926,0
train,1.236089,0.122070,0
train,1.354332,0.100097,0
train,1.413484,0.090479,0
train,0.862607,0.219590,1
train,0.739766,0.261884,0
train,1.583303,0.067338,0
train,1.299694,0.109776,0
train,0.975454,0.185269,1
train,1.665346,0.058241,0
train,1.234702,0.122350,0
train,1.553789,0.070922,0
train,1.220256,0.125309,0
train,1.818224,0.044289,0
train,1.726602,0.052214,0
train,1.125311,0.146304,0
train,1.491471,0.079074,0
train,1.393613,0.093614,0
train,1.610589,0.064175,0
train,0.910523,0.204485,0
train,1.405815,0.091677,0
train,1.517527,0.075566,0
train,0.672378,0.287202,0
train,0.845022,0.225331,0
train,0.588230,0.320780,1
train,1.119178,0.147755,0
train,1.415263,0.090203,0
train,1.650707,0.059775,0
train,1.222228,0.124901,0
train,1.688585,0.055881,0
train,0.785970,0.245380,1
train,0.688985,0.280828,0
train,1.183336,0.133148,0
train,1.315220,0.106945,0
train,1.190192,0.131661,1
train,0.579767,0.324270,0
train,1.173264,0.135357,0
train,0.808659,0.237537,0
train,1.400902,0.092453,0
train,1.309979,0.107894,0
train,0.918036,0.202188,1
train,1.045840,0.166049,0
train,0.882236,0.213307,0
train,1.181196,0.133615,0
train,1.486543,0.079754,0
train,0.904282,0.206408,0
train,1.351214,0.100628,0
train,1.040923,0.167338,0
train,0.962138,0.189093,0
train,1.167891,0.136549,0
train,0.889427,0.211039,1
train,1.033905,0.169191,1
train,0.840637,0.226779,0
train,1.789418,0.046648,0
train,1.210579,0.127324,0
train,0.990082,0.181138,0
train,1.264194,0.116498,0
train,1.166302,0.136903,0
train,1.133709,0.144335,0
train,1.384250,0.095124,0
train,1.427252,0.088363,0
train,1.040850,0.167357,0
train,1.027255,0.170963,0
train,1.117484,0.148158,0
train,0.509424,0.354013,1
train,0.745443,0.259818,0
train,1.610062,0.064235,0
train,1.693490,0.055394,0
train,1.125289,0.146309,0
train,1.372967,0.096973,0
train,1.293375,0.110947,0
train,2.123664,0.025377,0
train,1.535872,0.073183,0
train,1.161625,0.137949,0
train,0.913338,0.203622,0
train,0.718066,0.269877,0
train,1.261039,0.117112,0
train,0.973095,0.185943,0
train,0.773324,0.249826,0
train,1.006028,0.176717,0
train,0.875536,0.215437,0
train,1.706142,0.054158,0
train,1.464492,0.082863,1
train,1.197608,0.130069,0
train,1.643983,0.060492,0
train,1.223210,0.124699,0
train,0.941615,0.195105,1
train,1.656937,0.059117,0
train,1.361673,0.098855,0
train,0.888826,0.211227,0
train,1.142898,0.142206,0
train,0.937315,0.196382,0
train,0.785160,0.245663,0
train,1.477853,0.080966,0
train,1.772825,0.048061,0
train,0.780430,0.247321,0
train,1.368891,0.097648,0
train,1.004807,0.177052,0
train,1.053862,0.163962,0
train,1.022282,0.172298,0
train,0.940803,0.195345,1
train,1.214556,0.126492,0
train,0.950715,0.192421,0
train,1.281137,0.113246,0
train,1.184929,0.132801,1
train,1.128316,0.145597,0
train,0.927731,0.199253,0
train,1.026969,0.171040,0
train,1.426617,0.088460,0
train,1.350275,0.100788,0
train,0.906733,0.205651,0
train,1.229800,0.123347,0
train,1.425416,0.088643,1
train,0.699178,0.276959,0
train,1.363008,0.098631,0
train,1.001213,0.178043,0
train,1.371180,0.097269,0
train,0.971022,0.186535,0
train,0.658535,0.292580,0
train,0.711737,0.272238,0
train,1.214425,0.126520,1
train,1.277917,0.113858,1
train,0.928705,0.198959,0
train,1.391578,0.093940,0
train,0.701544,0.276066,1
train,1.180176,0.133838,0
train,0.836695,0.228086,1
train,1.004449,0.177151,0
train,1.214220,0.126563,0
train,0.941876,0.195027,0
train,1.084633,0.156156,0
train,1.501888,0.077654,0
train,1.026932,0.171049,0
train,1.450708,0.084862,0
train,0.861088,0.220082,0
train,1.358941,0.099316,0
train,1.632471,0.061739,0
train,0.458507,0.376285,0
train,0.960931,0.189443,1
train,1.373122,0.096947,0
train,1.139086,0.143086,0
train,1.311344,0.107646,1
train,1.018804,0.173236,0
train,1.225977,0.124130,0
train,1.153297,0.139829,0
train,1.550335,0.071353,0
train,1.276326,0.114161,0
train,1.301281,0.109484,1
train,1.076437,0.158205,0
train,1.053718,0.164000,0
train,1.070233,0.159771,0
train,1.318336,0.106385,0
train,1.073705,0.158893,0
train,1.286932,0.112153,0
train,1.822620,0.043939,0
train,1.461337,0.083316,0
train,1.102193,0.151838,0
train,1.560364,0.070109,0
train,1.077577,0.157919,0
train,0.588563,0.320643,0
train,0.897574,0.208490,1
train,0.638762,0.300364,1
train,1.094546,0.153706,0
train,1.205526,0.128388,0
train,1.702931,0.054469,0
train,1.298078,0.110075,0
train,1.134270,0.144204,0
train,1.448822,0.085138,0
train,0.536659,0.342347,0
train,1.270684,0.115243,0
train,1.431260,0.087756,0
train,0.756424,0.255852,0
train,1.543126,0.072260,0
train,1.301549,0.109435,1
train,1.075414,0.158462,1
train,1.389835,0.094220,0
train,1.881208,0.039521,0
train,1.254560,0.118382,1
train,1.274466,0.114517,0
train,1.062192,0.161819,0
train,0.945047,0.194089,0
train,1.449101,0.085097,0
train,0.943175,0.194643,0
train,1.221470,0.125058,0
train,1.056703,0.163229,0
train,1.343694,0.101920,0
train,1.300099,0.109702,1
train,1.511262,0.076397,0
train,1.046995,0.165747,0
train,1.119038,0.147789,0
train,0.906371,0.205763,0
train,1.066712,0.160665,1
train,1.313190,0.107312,0
train,1.427097,0.088387,0
train,0.923350,0.200575,0
train,1.460882,0.083382,0
train,1.606691,0.064618,0
train,1.324030,0.105367,0
train,1.763039,0.048913,0
train,0.967863,0.187442,0
train,0.826604,0.231457,0
train,0.666384,0.289524,1
train,1.648813,0.059976,0
train,1.396310,0.093183,0
train,1.183325,0.133150,0
train,1.283991,0.112707,0
train,0.862353,0.219672,0
train,1.933726,0.035926,0
train,1.238766,0.121529,0
train,1.232818,0.122733,0
train,1.417730,0.089822,0
train,1.344303,0.101815,1
train,1.267165,0.115922,0
train,0.962858,0.188885,0
train,1.341441,0.102310,0
train,1.764607,0.048776,0
train,1.603626,0.064969,0
train,1.677956,0.056949,0
train,1.046635,0.165841,0
train,0.903119,0.206768,0
train,1.162264,0.137806,0
train,1.216717,0.126042,0
train,1.528257,0.074164,0
train,0.692261,0.279581,1
train,1.658865,0.058915,0
train,1.152598,0.139988,0
train,1.071936,0.159340,0
train,0.896369,0.208865,0
train,0.703543,0.275313,0
train,1.446951,0.085414,0
train,1.221995,0.124949,0
train,0.813012,0.236052,0
train,0.811476,0.236575,0
train,1.099265,0.152551,1
train,1.700706,0.054686,0
train,1.122123,0.147057,0
train,0.749057,0.258508,1
train,1.126277,0.146076,1
train,1.118183,0.147992,0
train,0.390934,0.406656,0
train,1.183712,0.133066,0
train,1.130720,0.145033,1
train,1.408862,0.091200,0
train,1.754687,0.049652,0
train,1.537970,0.072915,0
train,1.119333,0.147719,0
train,0.868042,0.217837,0
train,1.972008,0.033505,0
train,1.217766,0.125825,1
train,1.204179,0.128672,0
train,1.192762,0.131108,0
train,1.259425,0.117427,0
train,1.156692,0.139060,0
train,1.027901,0.170790,0
train,1.035942,0.168652,0
train,1.190174,0.131665,0
train,1.036973,0.168379,0
train,0.986146,0.182243,0
train,1.231929,0.122914,0
train,1.123507,0.146730,0
train,1.651198,0.059723,0
train,0.404709,0.400398,0
train,1.527452,0.074268,0
train,1.573826,0.068470,0
train,0.577983,0.325009,1
train,1.097194,0.153057,0
train,1.088568,0.155180,0
train,0.777746,0.248265,0
train,0.966655,0.187789,0
train,0.866827,0.218228,0
train,1.725681,0.052300,0
train,1.480704,0.080567,0
train,1.581467,0.067556,0
train,1.416502,0.090012,0
train,0.861284,0.220018,0
train,1.042644,0.166886,0
train,1.346812,0.101382,0
train,0.833362,0.229196,0
train,1.413900,0.090415,0
train,1.127902,0.145694,0
train,1.087554,0.155431,0
train,1.413288,0.090510,0
train,1.333279,0.103733,1
train,1.091710,0.154404,0
train,1.547799,0.071671,0
train,0.875681,0.215391,0
train,1.384781,0.095038,0
train,1.377930,0.096155,0
train,1.107136,0.150640,0
train,1.297840,0.110119,0
train,0.824666,0.232108,0
train,1.477208,0.081057,0
train,1.144529,0.141831,0
train,1.043183,0.166744,1
train,1.514703,0.075940,0
train,0.988697,0.181526,0
train,0.777462,0.248365,0
train,0.733011,0.264355,0
train,1.381803,0.095522,0
train,0.815871,0.235080,0
train,1.726438,0.052229,0
train,0.575421,0.326070,0
train,1.708937,0.053889,0
train,1.263305,0.116670,0
train,1.170986,0.135861,1
train,1.036524,0.168498,0
train,1.319741,0.106133,0
train,1.188710,0.131982,0
train,1.530991,0.073810,0
train,1.234268,0.122438,0
train,1.245091,0.120260,0
train,1.090916,0.154599,0
train,1.182916,0.133239,0
train,1.292341,0.111140,0
train,0.686949,0.281605,0
train,0.795544,0.242049,0
train,1.422979,0.089015,0
train,1.251260,0.119034,0
train,1.144805,0.141768,0
train,1.205530,0.128387,0
train,1.304275,0.108934,0
train,1.038072,0.168089,1
train,0.966509,0.187832,0
train,1.258754,0.117559,0
train,0.906488,0.205727,1
train,1.322476,0.105644,0
train,0.689225,0.280737,0
train,1.508747,0.076732,0
train,1.341779,0.102251,0
train,1.276809,0.114069,0
train,1.494807,0.078617,0
train,1.699642,0.054790,0
train,1.504311,0.077327,0
train,0.647738,0.296816,1
train,0.816127,0.234993,0
train,1.012554,0.174932,0
train,1.207827,0.127902,1
train,1.355298,0.099933,0
train,0.982277,0.183334,0
train,1.256030,0.118093,1
train,0.973385,0.185860,0
train,1.016545,0.173847,0
train,0.778002,0.248175,0
train,0.923030,0.200672,0
train,0.794495,0.242413,1
train,0.907238,0.205496,0
train,1.516093,0.075756,1
train,0.915180,0.203059,0
train,1.989715,0.032440,0
train,1.347995,0.101179,0
train,1.255451,0.118207,0
train,0.942493,0.194844,0
train,1.410093,0.091007,0
train,1.027309,0.170949,0
train,1.236603,0.121966,0
train,1.968025,0.033750,0
train,1.171182,0.135818,0
train,1.544782,0.072050,0
train,0.989047,0.181428,0
train,1.189503,0.131810,0
train,1.731240,0.051782,0
train,1.011910,0.175107,0
train,1.743735,0.050636,0
train,1.412326,0.090659,0
train,1.031260,0.169894,0
train,1.389722,0.094238,0
train,1.491766,0.079034,0
train,1.386543,0.094752,0
train,0.728933,0.265855,0
train,0.981859,0.183452,1
train,1.125744,0.146202,0
train,1.177670,0.134387,0
train,1.386202,0.094807,0
train,1.253310,0.118629,0
train,0.799397,0.240717,0
train,1.314059,0.107155,0
train,1.383176,0.095298,0
train,1.367937,0.097807,0
train,1.524234,0.074687,0
train,1.450177,0.084939,0
train,1.337754,0.102951,0
train,1.178950,0.134106,1
train,0.701712,0.276003,1
train,1.328885,0.104507,0
train,1.262306,0.116865,0
train,1.281474,0.113183,1
train,0.816975,0.234706,0
train,0.875683,0.215390,0
train,1.515946,0.075775,0
train,1.188133,0.132106,0
train,1.404450,0.091892,0
train,1.208496,0.127762,0
train,1.208927,0.127671,0
train,1.481485,0.080458,0
train,1.045187,0.166219,0
train,1.228836,0.123544,0
train,1.061317,0.162043,0
train,1.069651,0.159918,1
train,1.107248,0.150613,0
train,1.266640,0.116023,0
train,1.056375,0.163313,0
train,1.576727,0.068122,0
train,0.931618,0.198085,0
train,1.143939,0.141967,0
train,1.068081,0.160317,0
train,1.634093,0.061561,0
train,1.258966,0.117517,0
train,1.509553,0.076624,0
train,0.754332,0.256604,0
train,1.280115,0.113440,1
train,1.466889,0.082520,0
train,1.224685,0.124395,0
train,1.519644,0.075288,0
train,1.044813,0.166317,0
train,1.622804,0.062804,0
train,1.889669,0.038920,0
train,1.091148,0.154542,0
train,1.066349,0.160757,0
train,1.636015,0.061352,0
train,1.673872,0.057364,0
train,1.043142,0.166755,0
train,1.073944,0.158833,0
train,1.115465,0.148640,0
train,0.796665,0.241661,0
train,0.924404,0.200256,0
train,0.898758,0.208121,0
train,0.969661,0.186926,0
train,1.189595,0.131790,0
train,1.270264,0.115324,0
train,1.665150,0.058261,0
train,0.900494,0.207582,1
train,1.495297,0.078550,0
train,1.135803,0.143848,0
train,1.185161,0.132751,0
train,1.402446,0.092208,0
train,0.863183,0.219404,0
train,1.314723,0.107035,1
train,1.249936,0.119296,1
train,1.347735,0.101224,0
train,1.286751,0.112187,1
train,1.936590,0.035739,1
train,1.008678,0.175990,1
train,1.040701,0.167396,1
train,1.013058,0.174795,0
train,1.033357,0.169337,0
train,1.008784,0.175961,0
train,1.556705,0.070560,0
train,1.626151,0.062433,1
train,1.028776,0.170557,0
train,0.950293,0.192545,0
train,1.341425,0.102313,0
train,1.034333,0.169078,1
train,1.389880,0.094213,1
train,1.260877,0.117144,0
train,0.745277,0.259878,0
train,1.664252,0.058354,0
train,1.738763,0.051089,0
train,1.016163,0.173951,0
train,1.083690,0.156391,0
train,1.285760,0.112373,0
train,1.300337,0.109658,0
train,1.397563,0.092983,0
train,1.803061,0.045516,0
train,1.146916,0.141284,0
train,0.960511,0.189565,0
train,0.786204,0.245298,1
train,0.980721,0.183774,0
train,1.190062,0.131689,0
train,1.738367,0.051126,0
train,1.044717,0.166342,1
train,1.267136,0.115927,0
train,1.195073,0.130612,0
train,1.556518,0.070583,0
train,1.958080,0.034367,0
train,1.040739,0.167386,0
train,1.053168,0.164142,0
train,1.513248,0.076132,1
train,1.404567,0.091874,0
train,1.754012,0.049712,0
train,1.375178,0.096608,0
train,1.092212,0.154280,0
train,1.377196,0.096276,0
train,1.532611,0.073601,0
train,1.446145,0.085533,0
train,1.352182,0.100463,1
train,1.520002,0.075241,0
train,1.550789,0.071296,0
train,1.614648,0.063716,0
train,1.394613,0.093453,1
train,1.149865,0.140610,1
train,1.244014,0.120476,0
train,1.561953,0.069913,0
train,0.954919,0.191191,0
train,1.310602,0.107781,0
train,1.081998,0.156812,0
train,1.208623,0.127735,0
train,1.583536,0.067310,0
train,1.257330,0.117838,0
train,1.213931,0.126623,0
train,0.792043,0.243263,1
train,1.423876,0.088878,0
train,1.393645,0.093608,0
train,1.848976,0.041896,0
train,1.107667,0.150512,0
train,1.265745,0.116197,0
train,1.274815,0.114450,0
train,1.673236,0.057429,0
train,1.171411,0.135767,0
train,1.283706,0.112760,0
train,1.382369,0.095430,0
train,1.255983,0.118102,0
train,1.066070,0.160828,0
train,1.258227,0.117662,0
train,1.522090,0.074967,0
train,0.892045,0.210217,0
train,1.239891,0.121303,0
train,0.989964,0.181171,1
train,1.558514,0.070337,0
train,0.743044,0.260689,0
train,1.032323,0.169611,1
train,1.313164,0.107317,0
train,1.669657,0.057796,0
train,1.180275,0.133816,0
train,1.033440,0.169315,0
train,1.764347,0.048799,0
train,0.765596,0.252570,0
train,0.540358,0.340777,0
train,1.332004,0.103957,0
train,1.049384,0.165124,1
train,0.893630,0.209721,0
train,1.412507,0.090631,0
train,1.273140,0.114771,0
train,1.030776,0.170023,0
train,0.815909,0.235067,0
train,1.461737,0.083259,0
train,1.395060,0.093382,0
train,1.170247,0.136025,0
train,1.753991,0.049714,0
train,0.878975,0.214342,1
train,0.742342,0.260945,0
train,0.992428,0.180482,0
train,1.186324,0.132498,1
train,1.273002,0.114798,1
train,1.127629,0.145758,0
train,1.305617,0.108689,0
train,0.824538,0.232151,0
train,1.633129,0.061667,0
train,1.175355,0.134896,1
train,1.535189,0.073270,0
train,1.302818,0.109202,1
train,1.337026,0.103078,0
train,1.370930,0.097310,1
train,1.334313,0.103552,0
train,1.392817,0.093741,0
train,1.598746,0.065530,0
train,1.258956,0.117519,0
train,1.412701,0.090601,0
train,1.173079,0.135398,1
train,1.632035,0.061786,0
train,0.997082,0.179187,1
train,1.740282,0.050951,0
train,1.187953,0.132145,0
train,0.770767,0.250731,0
train,1.238431,0.121597,0
train,0.995685,0.179575,0
train,1.452193,0.084644,0
train,1.004213,0.177216,0
train,1.066145,0.160809,0
train,0.633138,0.302600,0
train,1.064308,0.161278,0
train,0.472836,0.369959,0
train,0.724829,0.267370,1
train,1.428124,0.088231,0
train,1.435740,0.087081,1
train,1.327637,0.104727,0
train,0.909907,0.204674,0
train,1.185687,0.132637,0
train,1.198919,0.129790,0
train,0.852491,0.222880,0
train,1.651019,0.059742,0
train,1.463209,0.083047,0
train,1.133711,0.144335,0
train,1.208066,0.127852,0
train,1.262515,0.116824,0
train,0.587480,0.321089,0
train,1.125847,0.146177,0
train,0.995405,0.179653,1
train,0.899514,0.207886,0
train,1.115670,0.148591,0
train,1.739306,0.051040,0
train,1.392253,0.093832,0
