split,hbar_s,pfail,label
train,0.889286,0.201982,0
train,1.185327,0.121085,1
train,1.062397,0.150635,1
train,0.700920,0.271518,0
train,0.866751,0.209548,1
train,0.752800,0.250955,0
train,0.714254,0.266133,0
train,1.289841,0.100026,0
train,1.092806,0.142815,1
train,0.672836,0.283080,1
train,1.309840,0.096388,0
train,1.072920,0.147890,0
train,1.275145,0.102777,0
train,1.201852,0.117518,0
train,0.618402,0.306317,0
train,0.725928,0.261475,0
train,1.248917,0.107854,0
train,1.194148,0.119169,0
train,0.941639,0.185198,0
train,0.996931,0.168665,1
train,1.461066,0.072512,0
train,0.713371,0.266487,0
train,1.168839,0.124736,0
train,0.869123,0.208742,0
train,0.862928,0.210852,0
train,1.389511,0.083042,0
train,1.280167,0.101830,0
train,1.275404,0.102728,0
train,1.472192,0.070989,0
train,0.958402,0.180058,0
train,1.222781,0.113131,0
train,0.825893,0.223792,0
train,1.079667,0.146152,0
train,0.897943,0.199130,1
train,0.988798,0.171021,0
train,1.188063,0.120488,0
train,0.622712,0.304439,1
train,1.786955,0.038483,0
train,0.547593,0.338069,1
train,0.464325,0.377347,0
train,1.413244,0.079404,0
train,1.266665,0.104395,0
train,1.199648,0.117988,0
train,1.201338,0.117627,0
train,0.945101,0.184127,0
train,0.591098,0.318365,0
train,0.980322,0.173504,0
train,0.679135,0.280461,1
train,1.340048,0.091116,0
train,0.891177,0.201356,0
train,0.619801,0.305707,0
train,0.821446,0.225383,1
train,1.115173,0.137281,0
train,0.724510,0.262038,0
train,0.621112,0.305135,1
train,1.047475,0.154600,1
train,1.047987,0.154463,0
train,0.747223,0.253115,1
train,0.761585,0.247577,1
train,1.042820,0.155854,0
train,0.370766,0.423456,0
train,0.387014,0.415327,1
train,0.662622,0.287358,0
train,0.864621,0.210274,0
train,1.074363,0.147517,0
train,1.540142,0.062315,0
train,1.293064,0.099432,0
train,0.886025,0.203064,1
train,0.942394,0.184964,0
train,0.548988,0.337428,0
train,0.942595,0.184902,0
train,0.834537,0.220722,0
train,1.079087,0.146300,1
train,0.619108,0.306009,0
train,1.157739,0.127248,0
train,1.563096,0.059616,0
train,0.906496,0.196343,0
train,1.110685,0.138377,0
train,1.226058,0.112457,0
train,0.789512,0.237044,1
train,1.039637,0.156717,0
train,0.955037,0.181080,0
train,0.989070,0.170941,0
train,0.640796,0.296628,1
train,0.959804,0.179632,0
train,1.149199,0.129209,0
train,1.530457,0.063488,0
train,1.333708,0.092200,0
train,1.811273,0.036676,0
train,0.643061,0.295658,0
train,1.298928,0.098358,0
train,1.023337,0.161194,1
train,1.825921,0.035627,0
train,0.626681,0.302715,1
train,0.614111,0.308194,1
train,0.710243,0.267746,0
train,0.100442,0.561391,1
train,0.739698,0.256048,0
train,0.646347,0.294254,0
train,1.010158,0.164888,0
train,1.086702,0.144357,0
train,1.700468,0.045625,0
train,1.330170,0.092810,0
train,0.719239,0.264138,0
train,0.590634,0.318572,1
train,1.146768,0.129772,0
train,0.421907,0.398031,0
train,1.682584,0.047252,0
train,1.421776,0.078132,0
train,0.762330,0.247292,1
train,0.264746,0.477323,1
train,1.491549,0.068411,0
train,0.904184,0.197093,0
train,1.445127,0.074745,0
train,0.312229,0.453056,0
train,0.710250,0.267743,1
train,0.952097,0.181978,1
train,0.968792,0.176927,0
train,0.769974,0.244380,1
train,1.199140,0.118097,0
train,0.522952,0.349490,1
train,0.893048,0.200739,0
train,0.998118,0.168323,0
train,1.155776,0.127696,0
train,1.234646,0.110708,0
train,0.500143,0.360218,1
train,0.336354,0.440804,0
train,1.461071,0.072511,0
train,1.082926,0.145318,0
train,0.650605,0.292441,1
train,1.570461,0.058773,0
train,0.996270,0.168855,0
train,1.421719,0.078140,0
train,0.977007,0.174483,0
train,1.774299,0.039456,0
train,1.652136,0.050149,0
train,0.850414,0.215162,0
train,1.338628,0.091357,0
train,1.208150,0.116182,0
train,1.497453,0.067642,0
train,0.564031,0.330554,0
train,1.224421,0.112793,0
train,1.373370,0.085602,0
train,0.246504,0.486680,0
train,0.476697,0.371393,1
train,0.134307,0.544191,1
train,0.842237,0.218012,0
train,1.237017,0.110229,0
train,1.550943,0.061031,0
train,0.979638,0.173705,1
train,1.601446,0.055349,0
train,0.397959,0.409877,1
train,0.268647,0.475323,0
train,0.927781,0.189533,0
train,1.103626,0.140115,0
train,0.936922,0.186665,1
train,0.123023,0.549936,0
train,0.914352,0.193808,1
train,0.428212,0.394931,0
train,1.217869,0.114147,0
train,1.096639,0.141853,0
train,0.574048,0.326015,1
train,0.744453,0.254192,0
train,0.526315,0.347921,0
train,0.924928,0.190435,0
train,1.332057,0.092484,0
train,0.555710,0.334348,1
train,1.151619,0.128651,0
train,0.737897,0.256754,0
train,0.632851,0.300046,0
train,0.907188,0.196118,0
train,0.535903,0.343465,1
train,0.728540,0.260440,1
train,0.470849,0.374202,0
train,1.735890,0.042558,0
train,0.964105,0.178334,0
train,0.670110,0.284218,0
train,1.035592,0.157818,0
train,0.905069,0.196806,0
train,0.861612,0.211302,0
train,1.195667,0.118842,0
train,1.253003,0.107049,0
train,0.737800,0.256792,1
train,0.719673,0.263964,0
train,0.839979,0.218804,0
train,0.100000,0.561614,1
train,0.343924,0.436974,0
train,1.496750,0.067733,0
train,1.607987,0.054650,0
train,0.850386,0.215172,0
train,1.180623,0.122117,0
train,1.074500,0.147481,0
train,2.181552,0.017480,0
train,1.397830,0.081750,0
train,0.898833,0.198839,0
train,0.567784,0.328849,1
train,0.307421,0.455505,0
train,1.031385,0.158970,0
train,0.647460,0.293780,1
train,0.381099,0.418282,0
train,0.691371,0.275416,0
train,0.517381,0.352097,0
train,1.624857,0.052887,0
train,1.302656,0.097681,1
train,0.946811,0.183600,0
train,1.541978,0.062096,0
train,0.980947,0.173320,0
train,0.605486,0.311985,1
train,1.559250,0.060061,0
train,1.165564,0.125473,0
train,0.535102,0.343836,1
train,0.873865,0.207137,0
train,0.599753,0.314519,0
train,0.396880,0.410414,0
train,1.320471,0.094502,0
train,1.713767,0.044450,0
train,0.390573,0.413553,0
train,1.175188,0.123319,0
train,0.689743,0.276084,0
train,0.755150,0.250048,0
train,0.713042,0.266619,1
train,0.604404,0.312462,1
train,0.969409,0.176743,0
train,0.617620,0.306659,0
train,1.058183,0.151746,0
train,0.929905,0.188864,1
train,0.854421,0.213775,0
train,0.586975,0.320206,0
train,0.719291,0.264116,0
train,1.252156,0.107215,0
train,1.150367,0.128939,0
train,0.558978,0.332855,0
train,0.989733,0.170749,0
train,1.250555,0.107531,1
train,0.282238,0.468365,0
train,1.167344,0.125072,0
train,0.684950,0.278056,1
train,1.178239,0.122643,0
train,0.644696,0.294959,0
train,0.228047,0.496158,0
train,0.298983,0.459808,1
train,0.969234,0.176795,1
train,1.053889,0.152885,1
train,0.588273,0.319626,0
train,1.205437,0.116756,0
train,0.285392,0.466751,1
train,0.923568,0.190867,0
train,0.465594,0.376734,1
train,0.689266,0.276280,0
train,0.968959,0.176877,0
train,0.605835,0.311831,1
train,0.796178,0.234576,0
train,1.352517,0.089016,0
train,0.719243,0.264136,0
train,1.284277,0.101060,0
train,0.498117,0.361178,0
train,1.161922,0.126296,0
train,1.526627,0.063958,0
train,0.100000,0.561614,0
train,0.631242,0.300740,1
train,1.180829,0.122072,0
train,0.868782,0.208858,0
train,1.098458,0.141399,1
train,0.708406,0.268486,0
train,0.984636,0.172236,0
train,0.887729,0.202498,0
train,1.417113,0.078824,0
train,1.051768,0.153451,0
train,1.085041,0.144779,1
train,0.785249,0.238631,0
train,0.754958,0.250122,0
train,0.776977,0.241733,0
train,1.107781,0.139090,0
train,0.781606,0.239994,0
train,1.065910,0.149714,0
train,1.780160,0.039003,0
train,1.298450,0.098445,0
train,0.819591,0.226049,0
train,1.430486,0.076852,0
train,0.786770,0.238064,0
train,0.134750,0.543966,0
train,0.546765,0.338450,1
train,0.201683,0.509698,1
train,0.809395,0.229735,0
train,0.957367,0.180371,0
train,1.620575,0.053330,0
train,1.080771,0.145869,0
train,0.862360,0.211046,0
train,1.281762,0.101530,0
train,0.100000,0.561614,0
train,1.044246,0.155469,0
train,1.258346,0.106004,0
train,0.358566,0.429588,1
train,1.407502,0.080270,0
train,1.085399,0.144688,1
train,0.783885,0.239141,1
train,1.203113,0.117249,0
train,1.858277,0.033412,0
train,1.022747,0.161358,1
train,1.049288,0.154114,0
train,0.766256,0.245793,0
train,0.610062,0.309970,0
train,1.282134,0.101461,0
train,0.607566,0.311068,1
train,0.978626,0.174004,0
train,0.758937,0.248592,0
train,1.141592,0.130978,0
train,1.083465,0.145180,1
train,1.365016,0.086955,0
train,0.745993,0.253592,0
train,0.842050,0.218078,0
train,0.558495,0.333075,0
train,0.772283,0.243505,1
train,1.100920,0.140786,0
train,1.252795,0.107090,0
train,0.581134,0.322824,0
train,1.297842,0.098556,0
train,1.492255,0.068318,0
train,1.115374,0.137232,0
train,1.700718,0.045602,0
train,0.640484,0.296762,0
train,0.452138,0.383247,1
train,0.238512,0.490783,1
train,1.548418,0.061329,0
train,1.211746,0.115426,0
train,0.927766,0.189538,0
train,1.061987,0.150743,0
train,0.499804,0.360378,0
train,1.928301,0.029065,0
train,1.001688,0.167299,0
train,0.993758,0.169581,0
train,1.240307,0.109568,0
train,1.142404,0.130788,1
train,1.039554,0.156739,0
train,0.633810,0.299632,1
train,1.138587,0.131682,0
train,1.702810,0.045416,0
train,1.488168,0.068855,0
train,1.587275,0.056891,0
train,0.745514,0.253779,0
train,0.554158,0.335058,0
train,0.899685,0.198560,0
train,0.972290,0.175883,0
train,1.387677,0.083329,0
train,0.273014,0.473086,1
train,1.561820,0.059763,0
train,0.886797,0.202808,0
train,0.779248,0.240879,0
train,0.545158,0.339190,0
train,0.288057,0.465389,0
train,1.279268,0.101999,0
train,0.979327,0.173797,0
train,0.434016,0.392086,0
train,0.431968,0.393089,0
train,0.815686,0.227456,1
train,1.617609,0.053638,0
train,0.846163,0.216640,0
train,0.348743,0.434540,1
train,0.851703,0.214715,1
train,0.840911,0.218478,0
train,0.100000,0.561614,0
train,0.928282,0.189375,0
train,0.857626,0.212670,1
train,1.228483,0.111961,0
train,1.689582,0.046608,0
train,1.400626,0.081319,0
train,0.842445,0.217940,0
train,0.507390,0.356794,0
train,1.979344,0.026247,0
train,0.973687,0.175467,1
train,0.955572,0.180917,0
train,0.940350,0.185598,1
train,1.029234,0.159562,1
train,0.892256,0.201000,1
train,0.720535,0.263620,0
train,0.731256,0.259366,0
train,0.936899,0.186673,0
train,0.732630,0.258824,1
train,0.664862,0.286417,0
train,0.992572,0.169924,0
train,0.848009,0.215998,0
train,1.551597,0.060954,0
train,0.100000,0.561614,0
train,1.386603,0.083498,0
train,1.448434,0.074277,0
train,0.120644,0.551146,1
train,0.812925,0.228454,0
train,0.801424,0.232646,0
train,0.386995,0.415337,0
train,0.638873,0.297453,0
train,0.505770,0.357558,0
train,1.650908,0.050269,0
train,1.324271,0.093836,0
train,1.458622,0.072850,0
train,1.238669,0.109897,0
train,0.498379,0.361053,0
train,0.740192,0.255855,0
train,1.145750,0.130008,0
train,0.461149,0.378881,0
train,1.235199,0.110596,0
train,0.853870,0.213965,0
train,0.800072,0.233142,0
train,1.234384,0.110761,0
train,1.127705,0.134260,1
train,0.805614,0.231113,0
train,1.413732,0.079330,0
train,0.517575,0.352006,0
train,1.196374,0.118690,0
train,1.187241,0.120667,0
train,0.826181,0.223689,0
train,1.080453,0.145950,0
train,0.449555,0.384503,0
train,1.319611,0.094653,0
train,0.876039,0.206405,0
train,0.740911,0.255574,1
train,1.369604,0.086210,0
train,0.668263,0.284991,0
train,0.386615,0.415527,0
train,0.327348,0.445370,1
train,1.192404,0.119546,0
train,0.437828,0.390220,0
train,1.651918,0.050170,0
train,0.117228,0.552881,1
train,1.628583,0.052505,0
train,1.034407,0.158142,0
train,0.911315,0.194785,1
train,0.732032,0.259060,0
train,1.109654,0.138629,0
train,0.934946,0.187282,0
train,1.391321,0.082759,0
train,0.995691,0.169022,0
train,1.010121,0.164899,0
train,0.804555,0.231499,0
train,0.927222,0.189710,0
train,1.073121,0.147838,0
train,0.265933,0.476714,1
train,0.410726,0.403548,0
train,1.247306,0.108173,0
train,1.018346,0.162585,0
train,0.876407,0.206281,0
train,0.957374,0.180370,1
train,1.089033,0.143766,0
train,0.734096,0.258247,1
train,0.638678,0.297537,0
train,1.028338,0.159809,0
train,0.558651,0.333004,1
train,1.113301,0.137737,0
train,0.268967,0.475160,0
train,1.361662,0.087504,0
train,1.139039,0.131576,1
train,1.052412,0.153279,0
train,1.343076,0.090602,0
train,1.616190,0.053786,0
train,1.355748,0.088479,0
train,0.213650,0.503552,1
train,0.438169,0.390053,0
train,0.700073,0.271862,0
train,0.960436,0.179441,1
train,1.157064,0.127402,0
train,0.659702,0.288588,0
train,1.024707,0.160813,1
train,0.647847,0.293615,0
train,0.705393,0.269704,0
train,0.387336,0.415167,0
train,0.580707,0.323016,0
train,0.409326,0.404241,1
train,0.559651,0.332548,0
train,1.371457,0.085911,1
train,0.570240,0.327736,0
train,2.002953,0.025036,0
train,1.147327,0.129642,0
train,1.023934,0.161028,0
train,0.606657,0.311469,0
train,1.230124,0.111626,0
train,0.719745,0.263935,0
train,0.998804,0.168126,0
train,1.974034,0.026528,0
train,0.911576,0.194701,0
train,1.409709,0.079936,0
train,0.668729,0.284796,0
train,0.936005,0.186952,0
train,1.658320,0.049547,0
train,0.699213,0.272212,0
train,1.674979,0.047960,0
train,1.233101,0.111021,0
train,0.725013,0.261838,1
train,1.202963,0.117281,0
train,1.339022,0.091290,0
train,1.198724,0.118186,0
train,0.321910,0.448132,1
train,0.659145,0.288823,1
train,0.850993,0.214961,1
train,0.920227,0.191929,1
train,1.198269,0.118283,0
train,1.021080,0.161821,0
train,0.415862,0.401011,1
train,1.102079,0.140498,0
train,1.194234,0.119150,0
train,1.173916,0.123602,0
train,1.382312,0.084175,0
train,1.283569,0.101192,0
train,1.133672,0.132841,0
train,0.921934,0.191386,1
train,0.285616,0.466637,1
train,1.121847,0.135665,0
train,1.033075,0.158507,0
train,1.058632,0.151628,1
train,0.439301,0.389501,0
train,0.517577,0.352005,1
train,1.371261,0.085942,0
train,0.934178,0.187523,0
train,1.222600,0.113168,0
train,0.961327,0.179172,0
train,0.961902,0.178998,0
train,1.325314,0.093654,0
train,0.743582,0.254531,0
train,0.988448,0.171123,0
train,0.765090,0.246238,0
train,0.776202,0.242025,1
train,0.826331,0.223635,0
train,1.038854,0.156929,0
train,0.758501,0.248759,0
train,1.452302,0.073732,0
train,0.592157,0.317893,0
train,0.875251,0.206670,1
train,0.774108,0.242815,0
train,1.528791,0.063692,0
train,1.028622,0.159731,0
train,1.362738,0.087328,0
train,0.355776,0.430993,0
train,1.056820,0.152107,1
train,1.305852,0.097103,0
train,0.982914,0.172742,0
train,1.376192,0.085150,0
train,0.743085,0.254725,0
train,1.513739,0.065562,0
train,1.869559,0.032672,0
train,0.804865,0.231386,0
train,0.771799,0.243688,0
train,1.531354,0.063379,0
train,1.581829,0.057494,0
train,0.740856,0.255596,1
train,0.781925,0.239874,1
train,0.837286,0.219752,0
train,0.412220,0.402810,0
train,0.582539,0.322193,1
train,0.548344,0.337724,0
train,0.642881,0.295735,0
train,0.936126,0.186914,0
train,1.043686,0.155620,0
train,1.570200,0.058803,0
train,0.550658,0.336661,1
train,1.343729,0.090491,0
train,0.864404,0.210348,0
train,0.930215,0.188767,0
train,1.219928,0.113720,0
train,0.500911,0.359854,0
train,1.102964,0.140279,1
train,1.016581,0.163079,1
train,1.146981,0.129723,0
train,1.065667,0.149778,1
train,1.932120,0.028845,1
train,0.694904,0.273969,1
train,0.737601,0.256870,1
train,0.700744,0.271589,0
train,0.727809,0.260729,0
train,0.695045,0.273912,0
train,1.425607,0.077567,0
train,1.518202,0.065002,1
train,0.721701,0.263155,0
train,0.617058,0.306904,1
train,1.138566,0.131687,0
train,0.729111,0.260214,1
train,1.203173,0.117236,1
train,1.031169,0.159030,0
train,0.343702,0.437086,0
train,1.569002,0.058939,0
train,1.668351,0.048586,0
train,0.704885,0.269910,0
train,0.794919,0.235040,0
train,1.064346,0.150124,0
train,1.083783,0.145099,0
train,1.213418,0.115075,0
train,1.754082,0.041061,0
train,0.879221,0.205336,0
train,0.630681,0.300983,0
train,0.398272,0.409722,1
train,0.657628,0.289464,0
train,0.936749,0.186719,0
train,1.667823,0.048636,0
train,0.742955,0.254776,1
train,1.039515,0.156750,0
train,0.943431,0.184643,0
train,1.425357,0.077603,0
train,1.960773,0.027240,0
train,0.737652,0.256850,0
train,0.754224,0.250405,0
train,1.367664,0.086524,1
train,1.222757,0.113136,0
train,1.688683,0.046691,0
train,1.183571,0.121469,0
train,0.806283,0.230868,0
train,1.186262,0.120880,0
train,1.393481,0.082423,0
train,1.278193,0.102201,1
train,1.152910,0.128354,1
train,1.376670,0.085073,0
train,1.417718,0.078734,0
train,1.502864,0.066944,0
train,1.209484,0.115901,1
train,0.883153,0.204021,1
train,1.008685,0.165305,0
train,1.432604,0.076544,0
train,0.623226,0.304215,1
train,1.097469,0.141646,0
train,0.792664,0.235874,0
train,0.961498,0.179120,0
train,1.461381,0.072468,0
train,1.026440,0.160333,0
train,0.968575,0.176992,0
train,0.406058,0.405859,1
train,1.248501,0.107936,0
train,1.208194,0.116173,0
train,1.815302,0.036385,0
train,0.826889,0.223436,0
train,1.037660,0.157254,0
train,1.049753,0.153989,0
train,1.580981,0.057589,0
train,0.911882,0.194602,0
train,1.061609,0.150843,0
train,1.193159,0.119383,0
train,1.024644,0.160831,0
train,0.771427,0.243829,0
train,1.027636,0.160003,0
train,1.379453,0.084629,0
train,0.539394,0.341849,0
train,1.003188,0.166870,0
train,0.669952,0.284284,1
train,1.428019,0.077213,0
train,0.340725,0.438592,1
train,0.726431,0.261275,1
train,1.100885,0.140795,0
train,1.576210,0.058123,0
train,0.923700,0.190825,0
train,0.727920,0.260685,0
train,1.702463,0.045447,0
train,0.370794,0.423442,0
train,0.100000,0.561614,1
train,1.126006,0.134666,0
train,0.749178,0.252356,1
train,0.541507,0.340873,0
train,1.233343,0.110972,0
train,1.047520,0.154588,0
train,0.724369,0.262094,0
train,0.437878,0.390196,0
train,1.298983,0.098348,0
train,1.210080,0.115776,0
train,0.910330,0.195103,0
train,1.688655,0.046693,0
train,0.521966,0.349951,1
train,0.339790,0.439065,1
train,0.673237,0.282913,0
train,0.931766,0.188279,1
train,1.047336,0.154637,1
train,0.853506,0.214091,0
train,1.090822,0.143314,0
train,0.449384,0.384586,0
train,1.527506,0.063850,0
train,0.917140,0.192915,1
train,1.396918,0.081890,0
train,1.087090,0.144258,1
train,1.132701,0.133071,0
train,1.177907,0.122716,1
train,1.129083,0.133931,0
train,1.207089,0.116406,0
train,1.481661,0.069717,0
train,1.028608,0.159734,0
train,1.233602,0.110919,0
train,0.914106,0.193887,1
train,1.526047,0.064029,0
train,0.679443,0.280333,1
train,1.670376,0.048394,0
train,0.933937,0.187598,0
train,0.377690,0.419987,0
train,1.001242,0.167426,0
train,0.677579,0.281106,0
train,1.286257,0.100691,0
train,0.688950,0.276409,0
train,0.771527,0.243791,0
train,0.194184,0.513548,0
train,0.769077,0.244720,0
train,0.100000,0.561614,0
train,0.316439,0.450914,1
train,1.254166,0.106821,0
train,1.264320,0.104846,1
train,1.120183,0.136066,0
train,0.563210,0.330927,0
train,0.930915,0.188546,1
train,0.948559,0.183062,0
train,0.486654,0.366629,0
train,1.551359,0.060982,0
train,1.300945,0.097991,0
train,0.861614,0.211301,0
train,0.960754,0.179345,0
train,1.033353,0.158430,0
train,0.133306,0.544702,0
train,0.851129,0.214914,0
train,0.677206,0.281261,1
train,0.549352,0.337261,0
train,0.837560,0.219655,0
train,1.669075,0.048517,0
train,1.206337,0.116565,0
